id;nom;nom_majus;cp;insee;dept;lat;long;distance
3127;Beurey;BEUREY;10140;10045;21;48.183333;4.466667;1.05
3128;Blaincourt-sur-Aube;BLAINCOURT SUR AUBE;10500;10046;21;48.383333;4.45;0.99
3129;Blignicourt;BLIGNICOURT;10500;10047;21;48.466667;4.533333;1.29
3130;Les Bordes-Aumont;LES BORDES AUMONT;10800;10049;21;48.183333;4.116667;0.91
3131;Bossancourt;BOSSANCOURT;10140;10050;21;48.283333;4.6;1.53
3132;Bouilly;BOUILLY;10320;10051;21;48.2;4;1.37
3133;Boulages;BOULAGES;10380;10052;21;48.583333;3.916667;1.96
3134;Bouranton;BOURANTON;10270;10053;21;48.316667;4.183333;1.56
3135;Bourguignons;BOURGUIGNONS;10110;10055;21;48.133333;4.366667;1.19
3136;Bouy-Luxembourg;BOUY LUXEMBOURG;10220;10056;21;48.383333;4.266667;0.59
3137;Bouy-sur-Orvin;BOUY SUR ORVIN;10400;10057;21;48.416667;3.5;2.45
3138;Bréviandes;BREVIANDES;10800;10060;21;48.25;4.1;0.86
3139;Brévonnes;BREVONNES;10220;10061;21;48.366667;4.4;1.58
3140;Briel-sur-Barse;BRIEL SUR BARSE;10140;10062;21;48.216667;4.35;1.69
3141;Brienne-la-Vieille;BRIENNE LA VIEILLE;10500;10063;21;48.366667;4.533333;1.29
3142;Brienne-le-Château;BRIENNE LE CHATEAU;10500;10064;21;48.4;4.533333;1.29
3143;Brillecourt;BRILLECOURT;10240;10065;21;48.466667;4.366667;1.14
3144;Bucey-en-Othe;BUCEY EN OTHE;10190;10066;21;48.266667;3.866667;1.13
3145;Buchères;BUCHERES;10800;10067;21;48.233333;4.116667;0.49
3146;Buxeuil;BUXEUIL;10110;10068;21;48.05;4.4;1.77
3147;Buxières-sur-Arce;BUXIERES SUR ARCE;10110;10069;21;48.133333;4.45;1.19
3148;Celles-sur-Ource;CELLES SUR OURCE;10110;10070;21;48.083333;4.4;1.54
3149;Chacenay;CHACENAY;10110;10071;21;48.116667;4.533333;1.35
3150;La Chaise;LA CHAISE;10500;10072;21;48.366667;4.666667;1.97
3151;Chalette-sur-Voire;CHALETTE SUR VOIRE;10500;10073;21;48.45;4.433333;1.27
3152;Chamoy;CHAMOY;10130;10074;21;48.116667;3.966667;1.3
3153;Champignol-lez-Mondeville;CHAMPIGNOL LEZ MONDEVILLE;10200;10076;21;48.133333;4.683333;1.83
3154;Champigny-sur-Aube;CHAMPIGNY SUR AUBE;10700;10077;21;48.566667;4.066667;1.84
3155;Champ-sur-Barse;CHAMP SUR BARSE;10140;10078;21;48.233333;4.4;1.08
3156;Channes;CHANNES;10340;10079;21;47.933333;4.25;2.59
3157;Chaource;CHAOURCE;10210;10080;21;48.066667;4.133333;1.65
3158;La Chapelle-Saint-Luc;LA CHAPELLE SAINT LUC;10600;10081;21;48.333333;4.05;1.58
3159;Chapelle-Vallon;CHAPELLE VALLON;10700;10082;21;48.433333;4.033333;2.05
3160;Chappes;CHAPPES;10260;10083;21;48.166667;4.25;0.96
3161;Charmont-sous-Barbuise;CHARMONT SOUS BARBUISE;10150;10084;21;48.416667;4.166667;0.94
3162;Charny-le-Bachot;CHARNY LE BACHOT;10380;10086;21;48.55;3.95;1.72
3163;Châtres;CHATRES;10510;10089;21;48.5;3.85;1.37
3164;Chauchigny;CHAUCHIGNY;10170;10090;21;48.433333;3.966667;1.2
3165;Chaudrey;CHAUDREY;10240;10091;21;48.5;4.283333;1.37
3166;Chauffour-lès-Bailly;CHAUFFOUR LES BAILLY;10110;10092;21;48.2;4.333333;1.54
3167;Chaumesnil;CHAUMESNIL;10500;10093;21;48.366667;4.6;1.53
3168;Chavanges;CHAVANGES;10330;10094;21;48.516667;4.566667;1.49
3169;Le Chêne;LE CHENE;10700;10095;21;48.55;4.183333;1.72
3170;Chennegy;CHENNEGY;10190;10096;21;48.216667;3.85;1.19
3171;Chervey;CHERVEY;10110;10097;21;48.133333;4.5;1.19
3172;Chesley;CHESLEY;10210;10098;21;47.966667;4.116667;2.35
3173;Chessy-les-Prés;CHESSY LES PRES;10130;10099;21;48.016667;3.916667;2
3174;Clérey;CLEREY;10390;10100;21;48.2;4.2;0.72
3175;Coclois;COCLOIS;10240;10101;21;48.466667;4.333333;1.14
3176;Colombé-la-Fosse;COLOMBE LA FOSSE;10200;10102;21;48.266667;4.8;2.26
3177;Colombé-le-Sec;COLOMBE LE SEC;10200;10103;21;48.25;4.8;2.26
3178;Cormost;CORMOST;10800;10104;21;48.166667;4.133333;1.44
3179;Courcelles-sur-Voire;COURCELLES SUR VOIRE;10500;10105;21;48.466667;4.533333;1.29
3180;Courceroy;COURCEROY;10400;10106;21;48.466667;3.416667;2.76
3181;Coursan-en-Othe;COURSAN EN OTHE;10130;10107;21;48.066667;3.833333;1.65
3182;Courtaoult;COURTAOULT;10130;10108;21;48.016667;3.866667;2
3183;Courtenot;COURTENOT;10260;10109;21;48.15;4.3;1.15
3184;Courteranges;COURTERANGES;10270;10110;21;48.266667;4.233333;0.26
3185;Courteron;COURTERON;10250;10111;21;48.016667;4.45;2
3186;Coussegrey;COUSSEGREY;10210;10112;21;47.95;4.016667;2.47
3187;Couvignon;COUVIGNON;10200;10113;21;48.2;4.65;1.71
3188;Crancey;CRANCEY;10100;10114;21;48.516667;3.633333;1.97
3189;Créney-près-Troyes;CRENEY PRES TROYES;10150;10115;21;48.333333;4.133333;0.83
3190;Crésantignes;CRESANTIGNES;10320;10116;21;48.133333;4.016667;1.19
3191;Crespy-le-Neuf;CRESPY LE NEUF;10500;10117;21;48.4;4.6;1.53
3192;Les Croutes;LES CROUTES;10130;10118;21;48;3.866667;2.12
3193;Cunfin;CUNFIN;10360;10119;21;48.05;4.666667;1.77
3194;Cussangy;CUSSANGY;10210;10120;21;48.016667;4.1;2
3195;Dampierre;DAMPIERRE;10240;10121;21;48.55;4.366667;1.72
3196;Davrey;DAVREY;10130;10122;21;48.05;3.95;1.77
3197;Dienville;DIENVILLE;10500;10123;21;48.35;4.533333;1.29
3198;Dierrey-Saint-Julien;DIERREY SAINT JULIEN;10190;10124;21;48.316667;3.833333;1.25
3199;Dierrey-Saint-Pierre;DIERREY SAINT PIERRE;10190;10125;21;48.333333;3.833333;1.25
3200;Dolancourt;DOLANCOURT;10200;10126;21;48.266667;4.616667;1.59
3201;Dommartin-le-Coq;DOMMARTIN LE COQ;10240;10127;21;48.5;4.35;1.37
3202;Donnement;DONNEMENT;10330;10128;21;48.516667;4.433333;1.49
3203;Dosches;DOSCHES;10220;10129;21;48.316667;4.25;0.97
3204;Dosnon;DOSNON;10700;10130;21;48.616667;4.233333;2.19
3205;Droupt-Saint-Basle;DROUPT SAINT BASLE;10170;10131;21;48.483333;3.933333;1.26
3206;Droupt-Sainte-Marie;DROUPT SAINTE MARIE;10170;10132;21;48.5;3.916667;1.37
3207;Eaux-Puiseaux;EAUX PUISEAUX;10130;10133;21;48.116667;3.883333;1.3
3208;Échemines;ECHEMINES;10350;10134;21;48.383333;3.833333;1.25
3209;Éclance;ECLANCE;10200;10135;21;48.3;4.633333;1.65
3210;Éguilly-sous-Bois;EGUILLY SOUS BOIS;10110;10136;21;48.133333;4.533333;1.36
3211;Engente;ENGENTE;10200;10137;21;48.266667;4.75;2.07
3212;Épagne;EPAGNE;10500;10138;21;48.4;4.466667;1.05
3213;Épothémont;EPOTHEMONT;10500;10139;21;48.416667;4.65;1.71
3214;Ervy-le-Châtel;ERVY LE CHATEL;10130;10140;21;48.033333;3.916667;1.89
3215;Essoyes;ESSOYES;10360;10141;21;48.066667;4.533333;1.65
3216;Estissac;ESTISSAC;10190;10142;21;48.266667;3.816667;1.31
3217;Étourvy;ETOURVY;10210;10143;21;47.95;4.133333;2.47
3218;Étrelles-sur-Aube;ETRELLES SUR AUBE;10170;10144;21;48.566667;3.866667;1.84
3219;Faux-Villecerf;FAUX VILLECERF;10290;10145;21;48.333333;3.733333;1.71
3220;Fay-lès-Marcilly;FAY LES MARCILLY;10290;10146;21;48.4;3.6;2.09
3221;Fays-la-Chapelle;FAYS LA CHAPELLE;10320;10147;21;48.133333;4.016667;1.19
3222;Feuges;FEUGES;10150;10149;21;48.4;4.116667;0.68
3223;Fontaine;FONTAINE;10200;10150;21;48.216667;4.716667;-1
3224;Fontaine-lès-Grès;FONTAINE LES GRES;10280;10151;21;48.416667;3.9;1.47
3225;Fontaine-Luyères;FONTAINE LUYERES;10150;10152;21;48.4;4.183333;1.06
3226;Fontaine-Mâcon;FONTAINE MACON;10400;10153;21;48.466667;3.5;2.45
3227;Fontenay-de-Bossery;FONTENAY DE BOSSERY;10400;10154;21;48.45;3.45;2.64
3228;Fontette;FONTETTE;10360;10155;21;48.083333;4.616667;1.59
3229;Fontvannes;FONTVANNES;10190;10156;21;48.283333;3.866667;1.13
3230;La Fosse-Corduan;LA FOSSE CORDUAN;10100;10157;21;48.45;3.65;1.91
3231;Fouchères;FOUCHERES;10260;10158;21;48.15;4.266667;1.07
3232;Fralignes;FRALIGNES;10110;10159;21;48.166667;4.366667;0.96
3233;Fravaux;FRAVAUX;10200;10160;21;48.233333;4.633333;1.65
3234;Fresnoy-le-Château;FRESNOY LE CHATEAU;10270;10162;21;48.2;4.233333;1.18
3235;Fuligny;FULIGNY;10200;10163;21;48.333333;4.7;1.89
3236;Gélannes;GELANNES;10100;10164;21;48.483333;3.666667;1.85
3237;Géraudot;GERAUDOT;10220;10165;21;48.3;4.316667;0.95
3238;Les Grandes-Chapelles;LES GRANDES CHAPELLES;10170;10166;21;48.466667;4.016667;1.52
3239;Grandville;GRANDVILLE;10700;10167;21;48.6;4.233333;2.07
3240;Gumery;GUMERY;10400;10169;21;48.45;3.433333;2.7
3241;Gyé-sur-Seine;GYE SUR SEINE;10250;10170;21;48.033333;4.433333;1.89
3242;Hampigny;HAMPIGNY;10500;10171;21;48.45;4.6;1.53
3243;Herbisse;HERBISSE;10700;10172;21;48.616667;4.116667;2.19
3244;Isle-Aumont;ISLE AUMONT;10800;10173;21;48.216667;4.133333;0.61
3245;Jasseines;JASSEINES;10330;10175;21;48.5;4.383333;2.08
3246;Jaucourt;JAUCOURT;10200;10176;21;48.266667;4.65;1.71
3247;Javernant;JAVERNANT;10320;10177;21;48.166667;4;0.96
3248;Jessains;JESSAINS;10140;10178;21;48.3;4.583333;1.47
3249;Jeugny;JEUGNY;10320;10179;21;48.133333;4.033333;1.19
3250;Joncreuil;JONCREUIL;10330;10180;21;48.516667;4.616667;1.59
3251;Jully-sur-Sarce;JULLY SUR SARCE;10260;10181;21;48.1;4.3;1.62
3252;Juvancourt;JUVANCOURT;10310;10182;21;48.116667;4.8;2.26
3253;Juvanzé;JUVANZE;10140;10183;21;48.316667;4.566667;1.41
3254;Juzanvigny;JUZANVIGNY;10500;10184;21;48.416667;4.583333;1.47
3255;Lagesse;LAGESSE;10210;10185;21;48.016667;4.133333;2
3256;Laines-aux-Bois;LAINES AUX BOIS;10120;10186;21;48.233333;3.983333;1.43
3257;Lantages;LANTAGES;10210;10188;21;48.066667;4.216667;1.65
3258;Laubressel;LAUBRESSEL;10270;10190;21;48.3;4.216667;0.94
3259;Lavau;LAVAU;10150;10191;21;48.316667;4.083333;1.25
3260;Lentilles;LENTILLES;10330;10192;21;48.483333;4.616667;1.59
3261;Lesmont;LESMONT;10500;10193;21;48.433333;4.416667;1.4
3262;Lévigny;LEVIGNY;10200;10194;21;48.3;4.7;1.89
3263;Lhuître;LHUITRE;10700;10195;21;48.566667;4.25;1.84
3264;Lignières;LIGNIERES;10130;10196;21;47.95;3.966667;2.47
3265;Lignol-le-Château;LIGNOL LE CHATEAU;10200;10197;21;48.216667;4.816667;2.32
3266;Lirey;LIREY;10320;10198;21;48.15;4.05;1.07
3267;Loches-sur-Ource;LOCHES SUR OURCE;10110;10199;21;48.066667;4.5;1.65
3268;La Loge-aux-Chèvres;LA LOGE AUX CHEVRES;10140;10200;21;48.283333;4.416667;0.95
3269;La Loge-Pomblin;LA LOGE POMBLIN;10210;10201;21;48.05;4.033333;1.77
3270;Les Loges-Margueron;LES LOGES MARGUERON;10210;10202;21;48.083333;4.116667;1.54
3271;Longchamp-sur-Aujon;LONGCHAMP SUR AUJON;10310;10203;21;48.15;4.833333;2.38
3272;Longpré-le-Sec;LONGPRE LE SEC;10140;10205;21;48.183333;4.516667;1.23
3273;Longsols;LONGSOLS;10240;10206;21;48.433333;4.283333;1.47
3274;Longueville-sur-Aube;LONGUEVILLE SUR AUBE;10170;10207;21;48.55;3.916667;1.72
3275;La Louptière-Thénard;LA LOUPTIERE THENARD;10400;10208;21;48.383333;3.433333;2.7
3276;Lusigny-sur-Barse;LUSIGNY SUR BARSE;10270;10209;21;48.25;4.266667;0.84
3277;Luyères;LUYERES;10150;10210;21;48.383333;4.2;1.29
3278;Macey;MACEY;10300;10211;21;48.3;3.916667;1.33
3279;Machy;MACHY;10320;10212;21;48.133333;4.05;1.19
3280;Magnant;MAGNANT;10110;10213;21;48.166667;4.416667;0.96
3281;Magnicourt;MAGNICOURT;10240;10214;21;48.45;4.383333;1.28
3282;Magny-Fouchard;MAGNY FOUCHARD;10140;10215;21;48.25;4.533333;1.29
3283;Mailly-le-Camp;MAILLY LE CAMP;10230;10216;21;48.666667;4.216667;2.54
3284;Maison-des-Champs;MAISON DES CHAMPS;10140;10217;21;48.25;4.566667;1.41
3285;Maisons-lès-Chaource;MAISONS LES CHAOURCE;10210;10218;21;48.016667;4.166667;2
3286;Maisons-lès-Soulaines;MAISONS LES SOULAINES;10200;10219;21;48.283333;4.783333;2.19
3287;Maizières-lès-Brienne;MAIZIERES LES BRIENNE;10500;10221;21;48.433333;4.583333;1.47
3288;Maraye-en-Othe;MARAYE EN OTHE;10160;10222;21;48.166667;3.85;1.78
3289;Marcilly-le-Hayer;MARCILLY LE HAYER;10290;10223;21;48.35;3.633333;1.97
3290;Marigny-le-Châtel;MARIGNY LE CHATEL;10350;10224;21;48.4;3.733333;1.61
3291;Marnay-sur-Seine;MARNAY SUR SEINE;10400;10225;21;48.516667;3.55;2.27
3292;Marolles-lès-Bailly;MAROLLES LES BAILLY;10110;10226;21;48.183333;4.35;1.25
3293;Marolles-sous-Lignières;MAROLLES SOUS LIGNIERES;10130;10227;21;47.95;3.916667;2.47
3294;Mathaux;MATHAUX;10500;10228;21;48.366667;4.483333;1.11
3295;Maupas;MAUPAS;10320;10229;21;48.133333;4.066667;1.37
3296;Mergey;MERGEY;10600;10230;21;48.383333;4.016667;0.58
3297;Le Mériot;LE MERIOT;10400;10231;21;48.5;3.45;2.64
3298;Merrey-sur-Arce;MERREY SUR ARCE;10110;10232;21;48.1;4.383333;1.42
3299;Méry-sur-Seine;MERY SUR SEINE;10170;10233;21;48.5;3.883333;1.37
3300;Mesgrigny;MESGRIGNY;10170;10234;21;48.483333;3.883333;1.26
3301;Mesnil-la-Comtesse;MESNIL LA COMTESSE;10700;10235;21;48.5;4.2;1.37
3302;Mesnil-Lettre;MESNIL LETTRE;10240;10236;21;48.45;4.266667;1.55
3303;Mesnil-Saint-Loup;MESNIL SAINT LOUP;10190;10237;21;48.3;3.766667;1.49
3304;Mesnil-Saint-Père;MESNIL SAINT PERE;10140;10238;21;48.25;4.333333;1.84
3305;Mesnil-Sellières;MESNIL SELLIERES;10220;10239;21;48.333333;4.216667;1.29
3306;Messon;MESSON;10190;10240;21;48.266667;3.9;1.01
3307;Metz-Robert;METZ ROBERT;10210;10241;21;48.066667;4.116667;1.65
3308;Meurville;MEURVILLE;10200;10242;21;48.2;4.616667;1.59
3309;Molins-sur-Aube;MOLINS SUR AUBE;10500;10243;21;48.433333;4.383333;1.83
3310;Montangon;MONTANGON;10220;10244;21;48.4;4.35;1.03
3311;Montaulin;MONTAULIN;10270;10245;21;48.25;4.2;0.58
3312;Montceaux-lès-Vaudes;MONTCEAUX LES VAUDES;10260;10246;21;48.166667;4.166667;1.65
3313;Montfey;MONTFEY;10130;10247;21;48.066667;3.883333;1.65
3314;Montgueux;MONTGUEUX;10300;10248;21;48.3;3.966667;0.76
3315;Montier-en-l'Isle;MONTIER EN L ISLE;10200;10250;21;48.266667;4.666667;1.77
3316;Montigny-les-Monts;MONTIGNY LES MONTS;10130;10251;21;48.1;3.95;1.42
3317;Montmartin-le-Haut;MONTMARTIN LE HAUT;10140;10252;21;48.216667;4.55;1.35
3318;Montmorency-Beaufort;MONTMORENCY BEAUFORT;10330;10253;21;48.483333;4.566667;1.41
3319;Montpothier;MONTPOTHIER;10400;10254;21;48.566667;3.516667;2.39
3320;Montreuil-sur-Barse;MONTREUIL SUR BARSE;10270;10255;21;48.216667;4.3;1.73
3321;Montsuzain;MONTSUZAIN;10150;10256;21;48.45;4.133333;1.14
3322;Morembert;MOREMBERT;10240;10257;21;48.5;4.333333;1.37
3323;Morvilliers;MORVILLIERS;10500;10258;21;48.383333;4.616667;1.59
3324;La Motte-Tilly;LA MOTTE TILLY;10400;10259;21;48.466667;3.433333;2.7
3325;Moussey;MOUSSEY;10800;10260;21;48.216667;4.1;0.61
3326;Mussy-sur-Seine;MUSSY SUR SEINE;10250;10261;21;47.966667;4.5;2.35
3327;Neuville-sur-Seine;NEUVILLE SUR SEINE;10250;10262;21;48.033333;4.416667;1.89
3328;Noë-les-Mallets;NOE LES MALLETS;10360;10264;21;48.1;4.566667;1.42
3329;Les Noës-près-Troyes;LES NOES PRES TROYES;10420;10265;21;48.3;4.033333;0.52
3330;Nogent-en-Othe;NOGENT EN OTHE;10160;10266;21;48.15;3.8;1.37
3331;Nogent-sur-Aube;NOGENT SUR AUBE;10240;10267;21;48.5;4.316667;1.37
3332;Nogent-sur-Seine;NOGENT SUR SEINE;10400;10268;21;48.483333;3.5;2.45
3333;Nozay;NOZAY;10700;10269;21;48.516667;4.1;1.49
3334;Onjon;ONJON;10220;10270;21;48.4;4.283333;0.68
3335;Origny-le-Sec;ORIGNY LE SEC;10510;10271;21;48.466667;3.766667;1.49
3336;Ormes;ORMES;10700;10272;21;48.55;4.116667;1.72
3337;Ortillon;ORTILLON;10700;10273;21;48.516667;4.25;1.49
3338;Orvilliers-Saint-Julien;ORVILLIERS SAINT JULIEN;10170;10274;21;48.45;3.833333;1.61
3339;Ossey-les-Trois-Maisons;OSSEY LES TROIS MAISONS;10100;10275;21;48.433333;3.75;1.55
3340;Paisy-Cosdon;PAISY COSDON;10160;10276;21;48.233333;3.716667;1.67
3341;Pâlis;PALIS;10190;10277;21;48.283333;3.7;2.01
3342;Pars-lès-Chavanges;PARS LES CHAVANGES;10330;10279;21;48.5;4.5;1.37
3343;Pars-lès-Romilly;PARS LES ROMILLY;10100;10280;21;48.483333;3.733333;1.61
3344;Le Pavillon-Sainte-Julie;LE PAVILLON SAINTE JULIE;10350;10281;21;48.366667;3.9;1.66
3345;Payns;PAYNS;10600;10282;21;48.383333;3.966667;1.12
3346;Pel-et-Der;PEL ET DER;10500;10283;21;48.4;4.416667;1.37
3347;Périgny-la-Rose;PERIGNY LA ROSE;10400;10284;21;48.55;3.633333;1.97
3348;Perthes-lès-Brienne;PERTHES LES BRIENNE;10500;10285;21;48.433333;4.533333;1.29
3349;Petit-Mesnil;PETIT MESNIL;10500;10286;21;48.35;4.583333;1.47
3350;Piney;PINEY;10220;10287;21;48.366667;4.333333;0.57
3351;Plaines-Saint-Lange;PLAINES SAINT LANGE;10250;10288;21;47.983333;4.466667;2.24
3352;Planty;PLANTY;10160;10290;21;48.266667;3.65;1.91
3353;Plessis-Barbuise;PLESSIS BARBUISE;10400;10291;21;48.566667;3.583333;2.15
3354;Poivres;POIVRES;10700;10293;21;48.683333;4.266667;2.66
3355;Poligny;POLIGNY;10110;10294;21;48.166667;4.35;1.12
3356;Polisot;POLISOT;10110;10295;21;48.083333;4.366667;1.54
3357;Polisy;POLISY;10110;10296;21;48.066667;4.466667;1.65
3358;Pont-Sainte-Marie;PONT SAINTE MARIE;10150;10297;21;48.316667;4.1;1.14
3359;Pont-sur-Seine;PONT SUR SEINE;10400;10298;21;48.516667;3.6;2.09
3360;Pouan-les-Vallées;POUAN LES VALLEES;10700;10299;21;48.533333;4.066667;1.61
3361;Pougy;POUGY;10240;10300;21;48.45;4.366667;1.03
3362;Pouy-sur-Vannes;POUY SUR VANNES;10290;10301;21;48.3;3.583333;2.15
3363;Praslin;PRASLIN;10210;10302;21;48.05;4.2;1.77
3364;Précy-Notre-Dame;PRECY NOTRE DAME;10500;10303;21;48.416667;4.433333;1.16
3365;Précy-Saint-Martin;PRECY SAINT MARTIN;10500;10304;21;48.416667;4.45;0.99
3366;Prémierfait;PREMIERFAIT;10170;10305;21;48.5;4.033333;1.71
3367;Proverville;PROVERVILLE;10200;10306;21;48.233333;4.7;1.89
3368;Prugny;PRUGNY;10190;10307;21;48.25;3.95;1.6
3369;Prunay-Belleville;PRUNAY BELLEVILLE;10350;10308;21;48.366667;3.783333;1.43
3370;Prusy;PRUSY;10210;10309;21;47.966667;4.05;2.35
3371;Puits-et-Nuisement;PUITS ET NUISEMENT;10140;10310;21;48.216667;4.5;1.17
3372;Quincey;QUINCEY;10400;10311;21;48.466667;3.583333;2.15
3373;Racines;RACINES;10130;10312;21;48.05;3.85;1.77
3374;Radonvilliers;RADONVILLIERS;10500;10313;21;48.366667;4.516667;1.23
3375;Ramerupt;RAMERUPT;10240;10314;21;48.516667;4.3;1.49
3376;Rances;RANCES;10500;10315;21;48.466667;4.55;1.35
3377;Rhèges;RHEGES;10170;10316;21;48.55;4;1.72
3378;Les Riceys;LES RICEYS;10340;10317;21;47.983333;4.366667;2.24
3379;Rigny-la-Nonneuse;RIGNY LA NONNEUSE;10290;10318;21;48.416667;3.666667;1.85
3380;Rigny-le-Ferron;RIGNY LE FERRON;10160;10319;21;48.2;3.633333;1.97
3381;Rilly-Sainte-Syre;RILLY SAINTE SYRE;10280;10320;21;48.45;3.95;1.03
3382;La Rivière-de-Corps;LA RIVIERE DE CORPS;10440;10321;21;48.283333;4.033333;1
3383;Romaines;ROMAINES;10240;10322;21;48.516667;4.316667;1.49
3384;Romilly-sur-Seine;ROMILLY SUR SEINE;10100;10323;21;48.516667;3.716667;1.67
3385;Rosières-près-Troyes;ROSIERES PRES TROYES;10430;10325;21;48.266667;4.066667;1
3386;Rosnay-l'Hôpital;ROSNAY L HOPITAL;10500;10326;21;48.466667;4.5;1.17
3387;La Rothière;LA ROTHIERE;10500;10327;21;48.35;4.566667;1.41
3388;Rouilly-Sacey;ROUILLY SACEY;10220;10328;21;48.35;4.266667;0.48
3389;Rouilly-Saint-Loup;ROUILLY SAINT LOUP;10800;10329;21;48.266667;4.15;1.57
3390;Rouvres-les-Vignes;ROUVRES LES VIGNES;10200;10330;21;48.233333;4.816667;2.32
3391;Rumilly-lès-Vaudes;RUMILLY LES VAUDES;10260;10331;21;48.15;4.216667;1.07
3392;Ruvigny;RUVIGNY;10410;10332;21;48.266667;4.183333;1.34
3393;Saint-André-les-Vergers;SAINT ANDRE LES VERGERS;10120;10333;21;48.283333;4.05;1.45
3394;Saint-Aubin;SAINT AUBIN;10400;10334;21;48.466667;3.55;2.27
3395;Saint-Benoist-sur-Vanne;SAINT BENOIST SUR VANNE;10160;10335;21;48.233333;3.666667;1.85
3396;Saint-Benoît-sur-Seine;SAINT BENOIT SUR SEINE;10600;10336;21;48.366667;4.033333;0.77
3397;Saint-Christophe-Dodinicourt;SAINT CHRISTOPHE DODINICOURT;10500;10337;21;48.433333;4.466667;1.05
3398;Saint-Étienne-sous-Barbuise;SAINT ETIENNE SOUS BARBUISE;10700;10338;21;48.5;4.116667;1.37
3399;Saint-Flavy;SAINT FLAVY;10350;10339;21;48.4;3.766667;1.49
3400;Saint-Germain;SAINT GERMAIN;10120;10340;21;48.25;4.033333;0.52
3401;Saint-Hilaire-sous-Romilly;SAINT HILAIRE SOUS ROMILLY;10100;10341;21;48.516667;3.666667;1.85
3402;Saint-Jean-de-Bonneval;SAINT JEAN DE BONNEVAL;10320;10342;21;48.166667;4.05;0.96
3403;Saint-Julien-les-Villas;SAINT JULIEN LES VILLAS;10800;10343;21;48.266667;4.1;1.27
3404;Saint-Léger-près-Troyes;SAINT LEGER PRES TROYES;10800;10344;21;48.233333;4.083333;0.82
3405;Saint-Léger-sous-Brienne;SAINT LEGER SOUS BRIENNE;10500;10345;21;48.4;4.5;1.17
3406;Saint-Léger-sous-Margerie;SAINT LEGER SOUS MARGERIE;10330;10346;21;48.533333;4.483333;1.61
3407;Saint-Loup-de-Buffigny;SAINT LOUP DE BUFFIGNY;10100;10347;21;48.45;3.633333;1.97
3408;Saint-Lupien;SAINT LUPIEN;10350;10348;21;48.35;3.7;1.73
3409;Saint-Lyé;SAINT LYE;10600;10349;21;48.366667;4;0.64
3410;Saint-Mards-en-Othe;SAINT MARDS EN OTHE;10160;10350;21;48.166667;3.8;1.37
3411;Saint-Martin-de-Bossenay;SAINT MARTIN DE BOSSENAY;10100;10351;21;48.433333;3.683333;1.79
3412;Sainte-Maure;SAINTE MAURE;10150;10352;21;48.35;4.05;1.3
3413;Saint-Mesmin;SAINT MESMIN;10280;10353;21;48.45;3.933333;1.03
3414;Saint-Nabord-sur-Aube;SAINT NABORD SUR AUBE;10700;10354;21;48.533333;4.216667;1.61
3415;Saint Nicolas-la-Chapelle;SAINT NICOLAS LA CHAPELLE;10400;10355;21;48.533333;3.466667;2.57
3416;Saint-Oulph;SAINT OULPH;10170;10356;21;48.516667;3.866667;1.49
3417;Saint-Parres-aux-Tertres;SAINT PARRES AUX TERTRES;10410;10357;21;48.3;4.116667;1.44
3418;Saint-Parres-lès-Vaudes;SAINT PARRES LES VAUDES;10260;10358;21;48.166667;4.216667;0.96
3419;Saint-Phal;SAINT PHAL;10130;10359;21;48.116667;4;1.56
3420;Saint-Pouange;SAINT POUANGE;10120;10360;21;48.233333;4.033333;0.82
3421;Saint-Rémy-sous-Barbuise;SAINT REMY SOUS BARBUISE;10700;10361;21;48.483333;4.116667;1.26
3422;Sainte-Savine;SAINTE SAVINE;10300;10362;21;48.3;4.05;1.94
3423;Saint-Thibault;SAINT THIBAULT;10800;10363;21;48.2;4.133333;0.73
3424;Saint-Usage;SAINT USAGE;10360;10364;21;48.1;4.616667;1.59
3425;Salon;SALON;10700;10365;21;48.633333;4;2.31
3426;Saulcy;SAULCY;10200;10366;21;48.283333;4.833333;2.38
3427;La Saulsotte;LA SAULSOTTE;10400;10367;21;48.533333;3.5;2.45
3428;Savières;SAVIERES;10600;10368;21;48.416667;3.95;1.98
3429;Semoine;SEMOINE;10700;10369;21;48.683333;4.083333;2.66
3430;Soligny-les-Étangs;SOLIGNY LES ETANGS;10400;10370;21;48.4;3.5;2.45
3431;Sommeval;SOMMEVAL;10320;10371;21;48.166667;3.966667;1.68
3432;Soulaines-Dhuys;SOULAINES DHUYS;10200;10372;21;48.366667;4.733333;2.01
3433;Souligny;SOULIGNY;10320;10373;21;48.2;4;1.37
3434;Spoy;SPOY;10200;10374;21;48.233333;4.616667;1.59
3435;Thennelières;THENNELIERES;10410;10375;21;48.283333;4.183333;1.01
3436;Thieffrain;THIEFFRAIN;10140;10376;21;48.2;4.433333;0.93
3437;Thors;THORS;10200;10378;21;48.3;4.816667;2.32
3438;Torcy-le-Grand;TORCY LE GRAND;10700;10379;21;48.533333;4.166667;1.61
3439;Torcy-le-Petit;TORCY LE PETIT;10700;10380;21;48.533333;4.2;1.61
3440;Torvilliers;TORVILLIERS;10440;10381;21;48.266667;3.966667;1
3441;Trainel;TRAINEL;10400;10382;21;48.416667;3.45;2.64
3442;Trancault;TRANCAULT;10290;10383;21;48.366667;3.533333;2.33
3443;Trannes;TRANNES;10140;10384;21;48.3;4.583333;1.47
